STATION_NAME,LAT,LON,Annual,0
RICHMOND-POST-OFFICE,-20.73,143.14,35.71,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,26.19,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,20.07,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,30.97,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,23.9,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,26.64,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,25.83,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,30.58,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,24.98,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,29.53,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,35.12,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,32.21,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,30.66,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,31.9,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,37.69,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,24.65,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,30.21,235.60051282051282
WANDERING,-32.67,116.67,25.18,226.28371794871796
WEIPA-AERO,-12.68,141.92,34.52,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,29.41,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,25.88,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,18.28,183.60974358974363
WITTENOOM,-22.24,118.34,36.45,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,28.53,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,26.12,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,26.28,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,25.61,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,22.81,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,34.31,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,30.72,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,35,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,24.01,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,35.93,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,37.11,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,32.16,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,25.25,217.25179487179483
BRISBANE-AERO,-27.39,153.12,28.66,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,35.39,263.2
BUNDABERG-AERO,-24.91,152.32,29.83,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,36.58,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,15.96,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,14.99,204.5866666666667
CAIRNS-AERO,-16.87,145.75,32.1,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,37.84,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,23.83,199.95948717948724
CAPE-BORDA,-35.75,136.6,21.13,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,18.18,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,22.15,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,27.1,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,19.39,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,30.83,266.3053846153845
CEDUNA-AMO,-32.13,133.7,26.95,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,33.31,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,33.8,252.9807692307692
COBAR-MO,-31.48,145.83,29.75,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,27.05,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,28.81,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,29.89,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,35.1,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,26.48,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,28.29,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,22.87,185.64371794871795
ESPERANCE,-33.83,121.89,24.31,213.71282051282054
EUCLA,-31.68,128.88,25.59,225.51974358974354
FORREST,-30.85,128.11,28.99,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,21.7,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,32,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,36.01,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,29.54,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,34.63,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,20.53,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,28.92,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,38.29,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,20.87,171.52589743589746
HORN-ISLAND,-10.58,142.29,33,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,27.93,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,23.93,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,29.27,241.76628205128196
KALUMBURU,-14.3,126.65,37.63,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,25.5,222.14538461538461
KERANG,-35.72,143.92,26.37,217.55320512820515
KYANCUTTA,-33.13,135.56,28.5,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,20.87,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,20.89,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,23,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,34.9,270.81307692307695
LONGREACH-AERO,-23.44,144.28,36.52,259.08641025641026
LOW-HEAD,-41.06,146.79,19.32,175.65153846153848
MACKAY-M.O,-21.12,149.22,29.89,232.23512820512815
MARBLE-BAR,-21.18,119.75,39.9,269.565512820513
MARREE,-29.65,138.06,33.44,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,33.7,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,23.53,189.6128205128205
MERREDIN,-31.48,118.28,29.12,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,27.57,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,31.44,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,31.38,249.73423076923078
MOREE-AERO,-29.49,149.85,30.62,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,23.96,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,22.04,189.61551282051283
NHILL-AERODROME,-36.31,141.65,25.5,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,36.77,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,23.58,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,25.64,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,24.5,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,34.84,256.23935897435894
ORBOST,-37.69,148.47,22.92,180.83910256410257
PALMERVILLE,-16,144.08,35.66,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,27.9,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,37.58,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,27.18,199.05820512820512
RABBIT-FLAT,-20.18,130.01,38.4,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,36.68,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,27.55,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,21.15,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,31.88,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,25.06,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,28.08,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,27.08,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,32.03,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,26.32,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,30.88,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,36.45,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,33.8,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,32.3,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,32.74,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,38.9,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,25.87,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,31.71,235.60051282051282
WANDERING,-32.67,116.67,26.31,226.28371794871796
WEIPA-AERO,-12.68,141.92,35.24,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,30.8,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,27.28,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,19.41,183.60974358974363
WITTENOOM,-22.24,118.34,38.1,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,29.92,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,27.42,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,27.42,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,26.48,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,23.67,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,35.64,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,31.96,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,36.41,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,25.35,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,37.27,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,38.54,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,33.54,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,26.04,217.25179487179483
BRISBANE-AERO,-27.39,153.12,29.81,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,36.47,263.2
BUNDABERG-AERO,-24.91,152.32,30.96,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,37.87,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,17.21,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,16.28,204.5866666666667
CAIRNS-AERO,-16.87,145.75,33.15,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,39.17,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,25.13,199.95948717948724
CAPE-BORDA,-35.75,136.6,21.96,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,19.59,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,22.87,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,28.24,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,20.39,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,31.88,266.3053846153845
CEDUNA-AMO,-32.13,133.7,27.97,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,34.84,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,35.06,252.9807692307692
COBAR-MO,-31.48,145.83,31.11,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,28.24,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,29.76,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,30.89,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,36.12,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,27.62,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,29.66,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,24.05,185.64371794871795
ESPERANCE,-33.83,121.89,25.08,213.71282051282054
EUCLA,-31.68,128.88,26.44,225.51974358974354
FORREST,-30.85,128.11,29.85,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,22.91,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,33.22,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,37.22,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,30.54,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,35.91,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,21.91,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,30.27,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,39.64,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,22.28,171.52589743589746
HORN-ISLAND,-10.58,142.29,33.95,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,29.28,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,25.16,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,30.23,241.76628205128196
KALUMBURU,-14.3,126.65,38.7,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,26.35,222.14538461538461
KERANG,-35.72,143.92,27.43,217.55320512820515
KYANCUTTA,-33.13,135.56,29.51,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,22.18,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,22.14,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,24.05,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,35.99,270.81307692307695
LONGREACH-AERO,-23.44,144.28,37.88,259.08641025641026
LOW-HEAD,-41.06,146.79,20.5,175.65153846153848
MACKAY-M.O,-21.12,149.22,31.18,232.23512820512815
MARBLE-BAR,-21.18,119.75,41.48,269.565512820513
MARREE,-29.65,138.06,34.74,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,35.14,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,24.6,189.6128205128205
MERREDIN,-31.48,118.28,30.13,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,28.54,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,32.82,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,32.44,249.73423076923078
MOREE-AERO,-29.49,149.85,32.06,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,25.18,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,22.86,189.61551282051283
NHILL-AERODROME,-36.31,141.65,26.37,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,38.09,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,24.46,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,26.89,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,25.37,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,36.25,256.23935897435894
ORBOST,-37.69,148.47,24.13,180.83910256410257
PALMERVILLE,-16,144.08,36.76,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,28.71,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,39.07,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,28.37,199.05820512820512
RABBIT-FLAT,-20.18,130.01,39.76,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,38.04,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,28.83,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,21.94,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,33.1,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,26.27,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,29.42,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,28.05,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,33.5,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,27.58,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,32.07,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,37.83,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,35.15,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,33.58,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,33.9,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,40.23,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,27.17,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,33.17,235.60051282051282
WANDERING,-32.67,116.67,27.14,226.28371794871796
WEIPA-AERO,-12.68,141.92,36.19,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,32.02,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,28.53,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,20.57,183.60974358974363
WITTENOOM,-22.24,118.34,39.75,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,31.11,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,28.78,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,28.57,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.04,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.31,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,30.87,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,28.13,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,32.14,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,21.02,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,32.53,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,34.09,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,29.31,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,22.97,217.25179487179483
BRISBANE-AERO,-27.39,153.12,26.18,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,33.29,263.2
BUNDABERG-AERO,-24.91,152.32,27.74,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.3,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,13.76,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.29,204.5866666666667
CAIRNS-AERO,-16.87,145.75,30.01,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,35.18,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,21.02,199.95948717948724
CAPE-BORDA,-35.75,136.6,18.98,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,15.81,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.08,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,24.7,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.13,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.39,266.3053846153845
CEDUNA-AMO,-32.13,133.7,24.65,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,30.36,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,31.15,252.9807692307692
COBAR-MO,-31.48,145.83,26.86,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,24.35,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,25.99,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,26.97,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,33.01,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,23.84,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,25.29,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,20.41,185.64371794871795
ESPERANCE,-33.83,121.89,22.08,213.71282051282054
EUCLA,-31.68,128.88,23.56,225.51974358974354
FORREST,-30.85,128.11,26.5,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,19.06,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.68,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,34.02,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,26.67,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,31.26,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.14,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,25.85,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,35.45,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,18.44,171.52589743589746
HORN-ISLAND,-10.58,142.29,30.88,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,24.86,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,21.03,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,26.18,241.76628205128196
KALUMBURU,-14.3,126.65,35.19,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,22.88,222.14538461538461
KERANG,-35.72,143.92,23.77,217.55320512820515
KYANCUTTA,-33.13,135.56,26.05,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,18.32,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,18.54,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,20.58,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,32.67,270.81307692307695
LONGREACH-AERO,-23.44,144.28,33.73,259.08641025641026
LOW-HEAD,-41.06,146.79,17.04,175.65153846153848
MACKAY-M.O,-21.12,149.22,27.52,232.23512820512815
MARBLE-BAR,-21.18,119.75,36.64,269.565512820513
MARREE,-29.65,138.06,30.05,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,30.49,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,21.11,189.6128205128205
MERREDIN,-31.48,118.28,26.05,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,24.81,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,28.7,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,28.35,249.73423076923078
MOREE-AERO,-29.49,149.85,27.63,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.14,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,19.72,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.04,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,34.71,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,21.44,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,22.75,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,21.85,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.4,256.23935897435894
ORBOST,-37.69,148.47,20.44,180.83910256410257
PALMERVILLE,-16,144.08,33.9,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,25.47,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,34.64,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.37,199.05820512820512
RABBIT-FLAT,-20.18,130.01,35.52,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,34.23,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,24.56,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,18.87,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,29.85,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,22.45,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,24.97,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,24.34,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,29.2,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.34,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,28.02,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,33.79,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,30.65,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,29.03,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.26,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,36.39,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,23.11,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,28.82,235.60051282051282
WANDERING,-32.67,116.67,23.79,226.28371794871796
WEIPA-AERO,-12.68,141.92,33.33,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,27.69,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,24.18,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,16.96,183.60974358974363
WITTENOOM,-22.24,118.34,34.78,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,26.88,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,24.58,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,24.81,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.44,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.66,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,32.09,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,28.9,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,33.5,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,22.15,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,33.92,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,35.59,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,30.73,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,23.39,217.25179487179483
BRISBANE-AERO,-27.39,153.12,26.84,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,34.01,263.2
BUNDABERG-AERO,-24.91,152.32,28.38,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,35.25,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,14.09,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,13.18,204.5866666666667
CAIRNS-AERO,-16.87,145.75,30.57,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,36.45,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,21.95,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.19,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,16.21,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.41,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,25.27,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.44,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,29.2,266.3053846153845
CEDUNA-AMO,-32.13,133.7,25.13,222.31961538461533
